# BEGIN DUMP Mon Nov 19 13:47:33 2001
AD,1867,3,29,EVENTS,"The [[British North America Act]] receives royal assent, forming the Dominion of [[Canada]] in an event known as [[Confederation]]"
AD,1867,2,11,BIRTHS,"[[August W Messer]], German philosopher/educator/psychologist."
AD,1868,,,EVENTS,"[[Japan/Meiji| &quot;Meiji Restoration&quot;]] fully established in [[Japan]]."
AD,1868,2,11,DEATHS,"[[Leon Foucault|Léon Foucault]], astronomer."
AD,1869,2,11,BIRTHS,"[[Helene Kroller-Muller]] Dutch museum founder and patron of the arts."
AD,1869,10,2,BIRTHS,"[[Mohandas Gandhi]], Indian politician"
AD,1869,8,12,EVENTS,"A decree from emperor [[Joshua A. Norton|Norton I]] dissolves and abolishes the Democratic and Republican parties "
AD,1869,11,6,EVENTS,"The first [[College American football|intercollegiate American football]] game is played.  Rutgers defeats Princeton, 6 to 4."
AD,1869,,,EVENTS,"[[Ulysses S. Grant]] succeeds [[Andrew Johnson]] as [[President of the United States of America]]"
AD,1870,,,EVENTS,"[[Franco-Prussian]] War"
AD,1870,4,22,BIRTHS,"[[Vladimir Lenin]], first leader of the [[USSR]]"
AD,1870,2,11,DEATHS,"[[Jacob M. de Kempenaer]], Dutch Minister of Internal Affairs (1848-1849?)."
AD,1870,2,11,DEATHS,"[[Leopold Eugen Mechura]], composer."
AD,1870,6,9,DEATHS,"[[Charles Dickens]], British novelist."
AD,1870,10,12,DEATHS,"[[Robert E. Lee]], Confederate General"
AD,1871,,,EVENTS,"[[Paris Commune]] in aftermath of [[Franco-Prussian]] War"
AD,1871,,,EVENTS,"Foundation of the [[German Empire]]."
AD,1871,,,EVENTS,"[[Airy]] discovers [[astronomical aberration]] is independant of the local medium."
AD,1871,10,18,DEATHS,"[[Charles Babbage]], aged 79, English mathematician and inventor of computing machines"
AD,1872,3,1,EVENTS,"[[Yellowstone]] becomes a national park."
AD,1872,,,BIRTHS,"[[Heath Robinson]], British cartoonist and illustrator."
AD,1873,2,11,EVENTS,"Spanish [[Cortes]] deposes king Amadeus I."
AD,1873,,,DEATHS,"[[Louis Agassiz]] : ([[geologist]] and [[naturalist]])"
AD,1874,,,EVENTS,"Home Rule Movement created to protest [[England]]'s control over [[Ireland]]. (see [[Ireland/History | History of Ireland]])"
AD,1874,,,EVENTS,"First [[Impressionist]] exhibition, Paris;  name coined in hostile review of [[Claude Monet]]'s ''Impression, Sunrise''"
AD,1874,2,11,BIRTHS,"[[Elsa Beskow]] (Maartman), Swedish children's book/fairy tales author."
AD,1874,2,11,BIRTHS,"[[Fritz Bennicke Hart]], composer."
AD,1875,5,17,EVENTS,"First [[Kentucky Derby]]"
AD,1875,2,11,BIRTHS,"[[Sara Wennerberg-Reuter]], composer."
AD,1875,,,BIRTHS,"[[Diedrich Westermann]] ([[1875]]-[[1956]]) [[German]] [[linguist]] "
AD,1875,,,BIRTHS,"[[Edgar Rice Burroughs]], author"
AD,1875,2,22,DEATHS,"[[Sir Charles Lyell]], British geologist."
AD,1876,,,EVENTS,"The hotly-contested election for the [[United States/President|US presidency]] between[[Rutherford B. Hayes]] ([[1877]]-[[1881]]) and [[Samuel Tilden]]."
AD,1876,,,EVENTS,"Invention of the [[telephone]] by [[Alexander Graham Bell]]"
AD,1876,,,EVENTS,"United States of America Centennial Exposition in [[Philadelphia]]"
AD,1876,,,EVENTS,"Change of [[Ottoman Emperor|emperor]] of the [[Ottoman Empire]] from [[Abdulaziz I]] ([[1861]]-[[1876]])  to [[Murat V]] ([[1876]]) "
AD,1876,,,EVENTS,"Change of [[Ottoman Emperor|emperor]] of the [[Ottoman Empire]] from [[Murat V]] ([[1876]]) to  [[Abdulhamid II]] ([[1876]]-[[1909]])"
AD,1877,,,EVENTS,"[[Rutherford B. Hayes]] succeeds [[Ulysses S. Grant]] as [[President of the United States of America]]"
AD,1878,2,11,EVENTS,"1st US bicycle club, Boston Bicycle Club, forms."
AD,1878,2,11,EVENTS,"1st weekly Weather report published in UK"
AD,1879,3,14,BIRTHS,"[[Albert Einstein]], scientist."
AD,1879,,,BIRTHS,"[[Joseph Stalin]], Soviet leader"
AD,1879,,,BIRTHS,"[[Leon Trotsky]], Russian revolutionary"
AD,1879,2,11,DEATHS,"[[Honore Daumier]], caricaturist/painter."
AD,1879,2,11,DEATHS,"[[Willem J van Zeggelen]], Dutch author."
AD,1880,7,1,EVENTS,"First performance of ''[[O Canada]]'', the song that would become the [[national anthem]] of [[Canada]]."
AD,1880,11,6,BIRTHS,"[[Robert Musil]], Austrian novelist ([[The Man Without Qualities]])"
AD,1880,,,DEATHS,"[[1880]] - [[Joshua A. Norton]], Emperor Norton I of the [[United States of America]]."
AD,1881,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Rutherford B. Hayes]] ([[1877]]-[[1881]]) to [[James Garfield]] ([[1881]]) "
AD,1881,,,EVENTS,"Change of [[United States/President|US presidency]] from [[James Garfield]] ([[1881]]) to [[Chester A. Arthur]] ([[1881]]-[[1885]])"
AD,1881,3,25,BIRTHS,"[[Bela Bartok|Béla Bartók]], Hungarian composer"
AD,1881,10,15,BIRTHS,"[[P. G. Wodehouse]], British-American writer"
AD,1881,,,SCI,"[[Michelson]] and [[Morley]] discover [[speed of light]] is independent of [[Earth]]'s [[orbital motion]]."
AD,1882,,,EVENTS,"[[Heinrich Hermann Robert Koch]] ([[German]] [[bacteriologist]]) discovers the [[tuberculosis|tubercle bacillus]]."
AD,1882,1,18,BIRTHS,"[[A. A. Milne]], British author"
AD,1882,2,11,BIRTHS,"[[Gheorghe Cucu]] composer."
AD,1882,2,11,DEATHS,"[[Gustav Schmidt]], composer."
AD,1883,8,12,EVENTS,"the last [[quagga]] dies at the [[Artis Magistra zoo]] in [[Amsterdam]]. "
AD,1883,8,27,EVENTS,"[[Krakatau]] volcano eruption"
AD,1883,,,EVENTS,"[[Heinrich Hermann Robert Koch]] ([[German]] [[bacteriologist]]) discovers the [[cholera]] [[bacillus]]."
AD,1883,2,11,BIRTHS,"[[Paul August von Klenau]] [[Danish]] [[composer]]/conductor."
AD,1883,2,13,DEATHS,"[[Richard Wagner]], [[German]] [[composer]]"
AD,1883,,,DEATHS,"[[Karl Marx]], [[German]] [[philosopher]]"
AD,1884,5,1,EVENTS,"the start of the general strike which eventually won the eight-hour workday in the [[United States]]. May 1st, called ''[[May Day]]'' or ''[[Labour Day]]'', is now a holiday recognized in almost every industrialized country; a few exceptions are [[Canada]], the [[Netherlands]], [[South Africa]], and (oddly enough), the United States. It is also a major holiday in the [[Communism|Communist]] countries."
AD,1884,10,11,BIRTHS,"[[Eleanor Roosevelt]], wife of US president"
AD,1885,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Chester A. Arthur]] ([[1881]]-[[1885]]) to [[Grover Cleveland]] ([[1885]]-[[1889]])"
AD,1885,2,9,BIRTHS,"[[Alban Berg]], Austrian composer"
AD,1885,9,11,BIRTHS,"[[D.H. Lawrence]]"
AD,1885,,,BIRTHS,"[[Niels Bohr]], Danish physicist"
AD,1886,,,EVENTS,"[[Karl Benz]] introduces the first automobile."
AD,1886,10,16,BIRTHS,"[[David Ben-Gurion]], first prime minister of [[Israel]]"
AD,1886,,,BIRTHS,"[[Charles Williams]], British author"
AD,1887,,,EVENTS,"[[L. L. Zamenhof]] completes the creation of the initial version of [[Esperanto]]. "
AD,1887,2,11,BIRTHS,"[[Ernst Hanfstangl|Ernst Hanfstängl]] German/US pianist/politician."
AD,1887,2,11,BIRTHS,"[[John van Melle]] South African writer."
AD,1888,,,EVENTS,"[[Alexander Graham Bell]] founds the [[National Geographic Society]]. "
AD,1888,,,EVENTS,"[[Brazil]] abolishes [[slavery]]"
AD,1888,9,26,BIRTHS,"[[T. S. Eliot]], American/British poet."
AD,1888,10,16,BIRTHS,"[[Eugene ONeill|Eugene O'Neill]], American dramatist."
AD,1888,,,BIRTHS,"[[Raymond Chandler]], American novelist."
AD,1888,,,BIRTHS,"[[Gerrit Rietveld]], Dutch architect."
AD,1889,2,11,EVENTS,"[[Meiji]] constitution of [[Japan]] adopted; 1st [[Diet]] convenes in [[1890]]"
AD,1889,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Grover Cleveland]] ([[1885]]-[[1889]]) to [[Benjamin Harrison]] ([[1889]]-[[1893]])"
AD,1889,,,EVENTS,"The [[Brazil/History|Brazillian Empire]] is overthrown in a military coup."
AD,1889,2,11,BIRTHS,"[[John Mills]], American musician."
AD,1889,2,11,BIRTHS,"[[Vladimir Mikhaylovich Deshevov]], composer."
AD,1889,4,20,BIRTHS,"[[Adolf Hitler]], German politician"
AD,189,,,EVENTS,"[[Pope Victor I]] succeeds [[Pope Eleuterus]]"
AD,1890,,,EVENTS,"U.S. Census -  [[Herman Hollerith]] devises method using [[punch cards]](like [[Joseph-Marie Jacquard|Jacquard's]] loom) to tabulate the data by machine, since existing methods would use more than ten years.  (see also [[History of computing]]). Hollerith's company eventually becomes [[IBM]]."
AD,1890,2,11,BIRTHS,"[[John de Vries]], fairy tale writer."
AD,1890,8,20,BIRTHS,"[[H. P. Lovecraft]], horror writer."
AD,1890,10,14,BIRTHS,"[[Dwight Eisenhower]], the 34th ([[1953]]-[[1961]]) [[United States/President|president]] of the [[United States]], US general in [[World War II]]. "
AD,1890,10,16,BIRTHS,"[[Paul Strand]], American photographer"
AD,1890,7,29,DEATHS,"[[Vincent van Gogh]], Dutch painter"
AD,1891,5,20,EVENTS,"first public display of [[Thomas Alva Edison|Thomas Alva Edison's]] [[kinetoscope]] (see [[Film history]])"
AD,1891,2,11,BIRTHS,"[[J W Hearne]] English cricket player."
AD,1891,7,4,DEATHS,"[[Hannibal Hamlin]], US politician"
AD,1892,10,9,BIRTHS,"[[Marina Tsvetaeva]], Russian poetess"
AD,1892,,,BIRTHS,"[[JRR Tolkien]], British author"
AD,1892,2,11,DEATHS,"[[Erik Anthon Valdemar Siboni]], composer."
AD,1893,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Benjamin Harrison]] ([[1889]]-[[1893]]) to [[Grover Cleveland]] ([[1893]]-[[1897]]) "
AD,1893,,,EVENTS,"[[Colombian Exposition]]"
AD,1893,,,EVENTS,"[[1893 World's Fair]]"
AD,1893,,,EVENTS,"First United States commemorative [[postage stamp]]s issued for the Colombian Exposition"
AD,1893,2,11,BIRTHS,"[[Johan Alberts]] Dutch literary figure."
AD,1893,,,BIRTHS,"[[Clement Martyn Doke]] ([[1893]]-[[1980]]) [[South African]] [[linguist]]"
AD,1893,,,BIRTHS,"[[Blind Blake]] - influential [[blues]] singer"
AD,1894,2,11,BIRTHS,"[[Alfonso Leng]], [[composer]]."
AD,1894,2,11,BIRTHS,"[[Isaac Kolthooff]] [[chemist]]."
AD,1894,10,14,BIRTHS,"[[e. e. cummings]], American poet "
AD,1894,2,11,DEATHS,"[[Pasqual Juan Emilio Arrieta y Corera]], [[composer]]"
AD,1895,1,1,BIRTHS,"[[J. Edgar Hoover]], [[FBI]] director"
AD,1895,2,11,BIRTHS,"[[Viktor Nikolayevich Trambitsky]], composer."
AD,1895,4,9,BIRTHS,"[[Mance Lipscomb]], popular singer."
AD,1895,7,12,BIRTHS,"[[Buckminster Fuller]], American architect."
AD,1895,,,BIRTHS,"[[Wilhelm Gustloff]], Swiss Nazi party leader."
AD,1895,,,DEATHS,"[[Frederick Douglass]], ex-slave and author."
AD,1896,2,11,EVENTS,"[[Oscar Wilde]]'s play &quot;Salomé&quot; premieres in [[Paris]]."
AD,1896,,,EVENTS,"Beginning of [[Summer Olympic Games]] by Pierre Fredi, Baron de Coubertin"
AD,1896,,,EVENTS,"First [[Summer Olympic Games]] in [[Athens]],[[Greece]]"
AD,1896,2,11,BIRTHS,"[[Else Lasker-Schuler]], writer"
AD,1896,5,20,DEATHS,"[[Clara Schumann]], Austrian composer"
AD,1896,,,DEATHS,"[[Alfred Nobel]], inventor of dynamite and creator of the [[Nobel Prize]]"
AD,1897,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Grover Cleveland]] ([[1893]]-[[1897]])  to [[William McKinley]] ([[1897]]-[[1901]]) "
AD,1897,2,11,BIRTHS,"[[Yves de La Casiniere]], composer."
AD,1897,9,25,BIRTHS,"[[William Faulkner]], novelist."
AD,1898,,,BIRTHS,"[[Bertolt Brecht]], playwright, writer and poet"
AD,1898,,,BIRTHS,"[[M. C. Escher]], Dutch graphic artist"
AD,1898,,,BIRTHS,"[[George Gershwin]], composer"
AD,1898,,,BIRTHS,"[[Rene Magritte]], surrealist artist"
AD,1898,,,BIRTHS,"[[Golda Meir]], [[Israel]]i Prime Minister"
AD,1898,,,BIRTHS,"[[Henry Moore]], sculptor"
AD,1898,,,BIRTHS,"[[C. S. Lewis]], British author"
AD,1898,11,18,BIRTHS,"[[Joris Ivens]], director"
AD,1898,,,DEATHS,"[[Otto von Bismarck]], German Statesman"
AD,1899,1,23,BIRTHS,"[[Humphrey Bogart]] ([[actor]])"
AD,1899,4,22,BIRTHS,"[[Vladimir Nabokov]], ([[writer]])"
AD,1899,7,11,BIRTHS,"[[E. B. White]], ([[writer]])"
AD,1899,8,13,BIRTHS,"[[Alfred Hitchcock]], film ([[director]])"
AD,1899,8,24,BIRTHS,"[[Jorge Luis Borges]], [[Argentina|Argentinian]] writer"
AD,19,,,DEATHS,"[[Germanicus]], nephew of [[Tiberius]] (see: [[Roman Empire]])"
AD,1900,2,11,BIRTHS,"[[Thomas Hitchcock Jr]], [[polo]] player."
AD,1900,2,11,BIRTHS,"[[Hans-Georg Gadamer]], [[German]] philosopher."
AD,1900,,,DEATHS,"[[William Marsh Rice]] ([[philanthropist]], [[founder]] of [[Rice University]])"
AD,1900,,,EVENTS,"[[Summer Olympic Games]] in [[Paris]] [[France]]"
AD,1901,5,5,BIRTHS,"[[Blind Willie McTell]], [[blues]] singer."
AD,1901,5,20,BIRTHS,"[[Max Euwe]], Dutch world champion chess 1935-1937"
AD,1901,10,10,BIRTHS,"[[Alberto Giacometti]], Italian sculptor"
AD,1901,2,11,DEATHS,"[[Milan I]], king of Serbia."
AD,1901,,,DEATHS,"[[Queen Victoria]] monarch of the [[United Kingdom]]"
AD,1901,1,1,EVENTS,"[[Australia]] is federated as an independent nation under an act of the [[British]] Parliament."
AD,1901,,,EVENTS,"The first [[Nobel Prize]] ceremony is held in [[Stockholm]]"
AD,1901,,,EVENTS,"[[Baseball]] (US) : The American and National Leagues agree to peacefully coexist and organise a [[Baseball/World Series | World Series]] between their champions, which would be first held in [[1903]]."
AD,1901,,,EVENTS,"Change of [[United States/President|US presidency]] from  [[William McKinley]] ([[1897]]-[[1901]]) to [[Theodore Roosevelt]] ([[1901]]-[[1909]]) "
AD,1901,,,EVENTS,"*In September, President of the [[United States]] [[William McKinley]] is shot by [[Leon Czolgosz]], an [[anarchist]], in [[Buffalo]], [[New York]].  McKinley dies eight days later.  [[Theodore Roosevelt]] takes the Oath of Office."
AD,1901,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Wilhelm Conrad Rontgen|Wilhelm Conrad Röntgen]]"
AD,1901,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Jacobus Henricus van't Hoff]]"
AD,1901,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Emil Adolf von Behring]]"
AD,1901,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Sully Prudhomme]]"
AD,1901,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Jean Henri Dunant]], [[Frederic Passy|Fr&amp;eacute;d&amp;eacute;ric Passy]]"
AD,1902,2,11,BIRTHS,"[[Arne Jacobsen]] [[Danish]] architect/designer."
AD,1902,3,21,BIRTHS,"[[Son House]], [[blues]] musician"
AD,1902,8,19,BIRTHS,"[[Ogden Nash]], [[poet]]"
AD,1902,8,22,BIRTHS,"[[Leni Riefenstahl]], German film director"
AD,1902,2,11,EVENTS,"Police beat up [[universal suffrage]] demonstrators in [[Brussels]]."
AD,1902,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Hendrik Antoon Lorentz]], [[Pieter Zeeman]]"
AD,1902,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Hermann Emil Fischer]]"
AD,1902,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Ronald Ross]]"
AD,1902,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Christian Mommsen]|Christian Matthias Theodor Mommsen]"
AD,1902,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Elie Ducommun|&amp;Eacute;lie Ducommun]], [[Charles Albert Gobat]]"
AD,1903,2,11,BIRTHS,"[[Hans Redlich]], [[composer]]."
AD,1903,2,11,BIRTHS,"[[Rex Lease]], [[American]] [[actor]]."
AD,1903,6,19,BIRTHS,"[[Lou Gehrig]], (baseball player)"
AD,1903,,,BIRTHS,"[[John von Neumann]], Hungarian-American mathematician"
AD,1903,11,7,BIRTHS,"[[Konrad Lorenz]]"
AD,1903,2,11,DEATHS,"[[Henryk Szulc]], [[composer]]"
AD,1903,2,11,EVENTS,"[[Anton Bruckner]]'s 9th Symphony premieres in [[Vienna]]."
AD,1903,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Antoine Becquerel|Antoine Henri Becquerel]], [[Pierre Curie]], [[Marie Curie]]"
AD,1903,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Svante August Arrhenius]]"
AD,1903,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Niels Ryberg Finsen]]"
AD,1903,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Bjornstjerne Martinus Bjornson|Bjørnstjerne Martinus Bjørnson]]"
AD,1903,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[William Randal Cremer]] "
AD,1904,2,11,BIRTHS,"[[Henry LaBouisse]], head of [[UNICEF]] ([[1965]]-[[1979]])."
AD,1904,2,11,BIRTHS,"[[Sir Keith Holyoake]], New Zealand Prime Minister ([[1960]]-[[1972]])."
AD,1904,7,14,DEATHS,"[[Anton Chekhov]], Russian playwright and short story writer"
AD,1904,,,EVENTS,"The second [[Summer Olympic Games]] are held in [[St. Louis]], [[Missouri]], [[USA]]"
AD,1904,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Lord John William Strutt Rayleigh]]"
AD,1904,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Sir William Ramsay]]"
AD,1904,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Ivan Pavlov|Ivan Petrovich Pavlov]]"
AD,1904,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Frederic Mistral|Frédéric Mistral]], [[Jose Echegaray Y Eizaguirre|José Echegaray Y Eizaguirre]]"
AD,1904,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Institut De Droit International]] "
AD,1905,2,11,BIRTHS,"[[[Elizabeth Vuyk]], Dutch/Indonesian writer."
AD,1905,5,15,BIRTHS,"[[Joseph Cotten]], actor"
AD,1905,5,20,BIRTHS,"[[Gerrit Achterberg]], Dutch poet"
AD,1905,2,11,EVENTS,"[[Pope Pius X]] publishes the encyclical ''Vehementer nos''."
AD,1905,,,EVENTS,"HMS Dreadnought is launched, revolutionizing battleship design and triggering a naval arms race."
AD,1905,,,EVENTS,"Abortive [[Russian Revolution of 1905]], in response to Russia's defeat in the [[Russo-Japanese War]]"
AD,1905,,,EVENTS,"[[Albert Einstein]] writes four papers that will change physics forever."
AD,1905,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Philipp Eduard Anton von Lenard]]"
AD,1905,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Johann Friedrich Wilhelm Adolf von Baeyer]]"
AD,1905,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Robert Koch]]"
AD,1905,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Henryk Sienkiewicz]]"
AD,1905,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Baroness Bertha Sophie Felicita Von Suttner]] "
AD,1906,2,11,BIRTHS,"[[Denis Barnett]], British air chief marshal."
AD,1906,3,19,BIRTHS,"[[Adolf Eichmann]], [[Nazi]] official responsible for the execution of the [[holocaust]]"
AD,1906,9,25,BIRTHS,"[[Dmitri Shostakovich]], Russian composer"
AD,1906,10,14,BIRTHS,"[[Hannah Ahrend]], German/American intellectual"
AD,1906,,,BIRTHS,"[[Robert E. Howard]], fantasy author"
AD,1906,,,BIRTHS,"[[Kurt Godel|Kurt G&amp;ouml;del]], US mathematician"
AD,1906,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Sir Joseph John Thomson]]"
AD,1906,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Henri Moissan]]"
AD,1906,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Camillo Golgi]], [[Santiago Ramón y Cajal]]"
AD,1906,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Giosue Carducci|Giosuè Carducci]]"
AD,1906,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Theodore Roosevelt]]"
AD,1907,2,11,BIRTHS,"[[E W Swanton]], author &amp; sports commentator."
AD,1907,,,BIRTHS,"[[Robert Heinlein]], American ([[science fiction]] [[author]])."
AD,1907,,,BIRTHS,"[[W. H. Auden]], English poet."
AD,1907,2,11,DEATHS,"[[Peter J Savelberg]], Dutch monastery founder"
AD,1907,2,11,EVENTS,"Passenger ship [[Larchmont]] sinks by Block Island, 322 die."
AD,1907,2,11,EVENTS,"[[De Master]]'s Dutch government resigns."
AD,1907,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Albert Abraham Michelson]]"
AD,1907,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Eduard Buchner]]"
AD,1907,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Charles Louis Alphonse Laveran]]"
AD,1907,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Rudyard Kipling]]"
AD,1907,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Ernesto Teodoro Moneta]] , [[Louis Renault]]"
AD,1908,2,11,BIRTHS,"[[Sutan Takdir Alishahbana]], Indonesian linguistic/author/novelist."
AD,1908,2,11,BIRTHS,"[[Vivian Ernest Fuchs]], geologist/explorer."
AD,1908,2,11,BIRTHS,"[[Josh White]], musician"
AD,1908,5,20,BIRTHS,"[[Jimmy Stewart]], American actor"
AD,1908,8,27,BIRTHS,"[[Don Bradman]], [[cricket]]er"
AD,1908,8,27,BIRTHS,"[[Lyndon Johnson]], 36th [[president of the United States]]"
AD,1908,,,BIRTHS,"[[Claude Levi-Strauss]]"
AD,1908,2,11,EVENTS,"Australia regain the [[Ashes]] with a 308 run cricket victory over England."
AD,1908,,,EVENTS,"The third [[Summer Olympic Games]] are held in [[London]], [[England]]."
AD,1908,9,23,EVENTS,"[[Baseball/History]]:  the &quot;Merkle incident&quot;"
AD,1908,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Gabriel Lippmann]]"
AD,1908,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Ernest Rutherford]]"
AD,1908,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Ilya Ilyich Mechnikov]], [[Paul Ehrlich]]"
AD,1908,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Rudolf Christoph Eucken]]"
AD,1908,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Klas Pontus Arnoldson]] [[Fredrik Bajer]]"
AD,1909,2,11,BIRTHS,"[[Joseph Mankiewicz]]."
AD,1909,2,11,BIRTHS,"[[Max Baer]] (The Livermore Larruper), American boxer/actor."
AD,1909,4,30,BIRTHS,"[[Queen Juliana of the Netherlands]]"
AD,1909,5,19,DEATHS,"[[Isaac Albeniz|Isaac Albéniz]], aged 48, Spanish composer"
AD,1909,7,25,EVENTS,"[[Louis Bleriot]] was the first man to fly across the [[English Channel]] in a heavier-than-air craft."
AD,1909,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Theodore Roosevelt]] ([[1901]]-[[1909]]) to [[William Howard Taft]] ([[1909]]-[[1913]]) "
AD,1909,,,EVENTS,"Change of [[Ottoman Emperor|emperor]] of the [[Ottoman Empire]] from [[Abdulhamid II]] ([[1876]]-[[1909]]) to [[Mehmed V]] (Resad) ([[1909]]-[[1918]]) "
AD,1909,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Guglielmo Marconi]], [[Carl Ferdinand Braun]]"
AD,1909,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Wilhelm Ostwald]]"
AD,1909,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Emil Theodor Kocher]]"
AD,1909,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Selma Ottilia Lovisa Lagerlof|Selma Ottilia Lovisa Lagerlöf]]"
AD,1909,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Auguste Marie Francois Beernaert]] [[Paul Henribenjamin Balluet Destournelles De Constant|Paul Henribenjamin Balluet D'estournelles De Constant, Baron De Constant De Rebecque]]"
AD,1910,3,23,BIRTHS,"[[Akira Kurosawa]], Japanese film director"
AD,1910,5,27,DEATHS,"[[Heinrich Hermann Robert Koch]] ([[German]] [[bacteriologist]])"
AD,1910,11,20,DEATHS,"[[Leo Tolstoy]], Russian novelist ([[Anna Karenina]], [[War and Peace]])"
AD,1910,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Johannes Diderik van der Waals]]"
AD,1910,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Otto Wallach]]"
AD,1910,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Albrecht Kossel]]"
AD,1910,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Paul Johann Ludwig Heyse]]"
AD,1910,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Permanent International Peace Bureau]]"
AD,1911,2,11,BIRTHS,"[[Alec Cairncross]], chancellor of [[Glasgow University]]."
AD,1911,5,8,BIRTHS,"[[Robert Johnson]], [[Blues]] guitarist and singer."
AD,1911,5,20,BIRTHS,"[[Annie M. G. Schmidt]], Dutch children books writer"
AD,1911,7,21,BIRTHS,"[[Marshall McLuhan ]] (author)"
AD,1911,2,11,DEATHS,"[[Albert von Rothschild]], [[Austria|Austrian]] baron and banker."
AD,1911,3,25,EVENTS,"Fire at the Triangle Shirtwaist Factory in Lowell, [[Massachusetts]]"
AD,1911,,,EVENTS,"End of [[Qing Dynasty]] in [[China]]."
AD,1911,,,EVENTS,"Birth of [[Republic of China]] on October 10, 1911."
AD,1911,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Wilhelm Wien]]"
AD,1911,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Marie Curie|Marie Sklodowska-Curie]]"
AD,1911,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Allvar Gullstrand]]"
AD,1911,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Maurice Maeterlinck|Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck]]"
AD,1911,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Tobias Michael Carel Asser]] [[Alfred Hermann Fried]]"
AD,1912,2,11,BIRTHS,"[[Roy Fuller]] English poet/novelist."
AD,1912,2,11,BIRTHS,"[[Rudolf Firkusny Napajedla]], Czechoslovakian, pianist."
AD,1912,4,15,EVENTS,"Sinking of the [[S.S. Titanic]]."
AD,1912,,,EVENTS,"In [[Japan/History|Japanese History]], end of the [[Japan/Meiji |/Meiji]] period."
